time	culture 1	culture 2	culture 3	culture 4	culture 5	culture 6	phage_vial 1	phage_vial 2	phage_vial 3
264.65999460220337	121.46476885527176	246.06078096601857	144.77669996389466	119.03248838959082	101.56354942128999	160.2275624856684	103.76684815486998	109.8121060530265	209.50029680636348
278.9335312843323	121.41388559967133	246.28546566062676	145.70587716131112	119.13150507225697	101.53971272799723	160.0213559581136	103.42351784634003	109.89549441387356	210.0236970200641
356.9850721359253	120.63155554481526	244.93735749297787	145.30464155333578	116.58097190151257	100.4694451991523	156.45046243216387	103.12994555353906	110.30365849591466	210.6642763860857
760.7678699493408	121.87183490007493	248.02496007049618	150.705484013319	116.59121500661595	100.57909398829901	156.75725750974544	108.47893224440413	112.28742371185591	219.6480113973644
775.0336349010468	122.06900751552644	249.31508509114937	150.25673366229398	116.59462937498377	100.52665326305491	156.68684552472675	108.70781911675745	112.32253460063366	220.12453995013652
807.7084167003632	122.35204562480364	249.6339923996255	150.00860111525665	116.539999481099	100.41462080457895	155.9827256745395	108.25004537205082	112.05042521260631	217.25755669001543
1175.8700923919678	123.71635291558931	246.9522718510767	146.43443655473993	116.83363516072954	101.2846601097647	156.47560956967058	110.17568058076229	112.88869768217442	220.24171910245755
1190.1358096599579	123.63366762523866	247.02475078482124	146.50834837726168	116.91216563318886	101.37047220561863	156.4705801421692	110.33490623109502	112.92819743204937	220.5932565594206
1213.496286869049	123.8435610545903	248.9309467423032	145.7903478156217	116.88143631787868	101.19169700592293	156.1336084995796	110.33490623109502	112.75703184925797	219.72613083224508
1597.4163632392883	124.87076677702329	252.97527124524976	147.4005696634173	118.6295929221908	102.02121393251099	157.00872888481237	111.52412280701755	113.16080707020178	220.6479401638371
1611.6826403141022	124.85168555617315	252.19249876080855	148.36142335620022	118.60910671198398	102.07603832708433	157.06405258732707	111.65846944948578	113.18714023678507	220.77293125964616
1637.8337280750275	124.80080230057274	252.12001982706397	148.0499378184299	118.13109514049238	101.770928652937	156.43034472215854	111.79281609195402	113.06425212606302	220.96041790335983
2004.299611568451	125.40504096082742	256.7876631602137	150.77939583584075	118.44521703032974	102.61951493415928	157.81343728502637	116.176497277677	113.79719192929798	222.6165499228303
2018.5637996196747	125.42412218167759	257.6284187916506	150.6210133590084	118.42814518849077	102.63620061946422	158.22585034013605	116.41533575317607	113.95080206770051	223.05401875816216
2039.643666267395	125.41140136777747	256.47600374511205	150.32536606892134	118.05256466803307	102.3811480012317	157.763143010013	116.34567453115552	113.80596965149238	222.32750801377182
2407.2355856895447	126.60715787438677	258.5851407170788	156.23303245476802	117.97744856394151	102.86026553641616	159.06576473285944	119.23163944343621	114.53890945472737	223.74146978511212
2421.499549150467	126.54355380488627	258.5271575700831	157.10413607734594	117.91257556495341	102.82451049647703	158.89476419781394	119.25651845130069	114.45552109388024	223.64772646325528
2440.598106622696	126.378183224185	258.59963650382764	156.2699883660289	117.78965830371268	102.72916372330597	158.4169685851869	119.22666364186328	114.3545772886443	223.35087261070873
2812.093855381012	127.30362243541722	258.61413229057655	159.59074096361385	118.6056923436162	103.79228024416308	160.4387984407246	122.53557168784033	114.93829581457393	225.28823459574969
2826.359230518341	127.38630772576788	258.5271575700831	159.8916676695953	118.6056923436162	103.83041895343149	160.73553466330353	122.73460375075624	114.93390695347672	225.56165261783207
2851.680219888687	127.22411734854163	258.6721154375722	160.14507963252706	118.43497392522634	103.61827238312594	160.39353359321257	122.72465214761043	114.80224112056027	225.38978986109456
3222.260523557663	126.96652086706462	260.20142093958253	158.52429895294267	119.28856601717561	103.7994312521509	163.40616066651378	124.88912583182096	115.38595964648988	226.7412560845304
3236.5293486118317	126.97288127401467	260.50583246130975	159.03640229470065	119.27149417533663	103.73507218026045	163.29551326148436	124.89410163339384	115.38595964648988	226.89749495429174
3258.877621650696	126.82341171068846	259.65058104312385	159.17894652384973	118.99834470591286	103.55391331123549	162.8177176488573	124.839367816092	115.24112723028178	226.35847085361502
3608.6187233924866	127.09054880259056	260.8029960896624	157.10941549324036	119.5446436447604	104.42871995507977	162.43548115875564	126.65055958862678	115.84240120060025	227.59275792472982
3622.873642206192	127.11281022691574	261.1363991848874	157.50009226942686	119.61975974885193	104.42871995507977	162.32986318122755	126.5361161524501	115.69756878439216	227.64744152914636
3638.738226413727	126.99832290181486	260.60005507517764	157.11469490913478	119.37051085800275	104.37389556050641	161.82189100359244	126.590849969752	115.65806903451724	227.5380743203134
4002.358203649521	127.37994731881783	261.1291512915129	153.30295663336952	119.68121837947227	105.25823688166786	164.28128105174653	128.18808227465217	116.58411872602967	228.78798527840434
4016.6256432533264	127.43719098136829	260.78850030291346	153.63555983471744	119.67438964273668	105.2725388976435	164.27625162424522	128.27764670296432	116.50073036518255	228.85829276979698
4036.8386874198914	127.30998284236728	260.46234510106297	152.99675051149362	119.45587006719767	105.01986994874021	163.79845601161813	127.9193889897157	116.06184425546104	228.1395939688947
4404.648922204971	127.15415287209106	262.12936057718787	150.99057247161718	119.68804711620787	105.66584433697405	161.06747687839183	129.39222625529342	116.60167417041852	229.8269737623175
4418.913903713226	127.09054880259056	261.89018009583083	150.9324988967787	119.70853332641465	105.68014635294969	160.83109378582895	129.45691167574108	116.56217442054357	229.85040959278166
4438.266827106476	127.141432058191	261.6654954012227	151.19119027560487	119.72560516825364	105.59671792642503	163.2100129939616	129.35739564428314	116.41295314323831	229.63167517511573
4808.659319400787	127.12235083734082	263.20929668998184	147.41640791110052	120.93429157045375	106.26176166929304	167.34420240006116	130.25303992740473	116.9001167250292	228.07709842099015
4822.923135280609	127.16687368599115	263.2310403701052	148.09217314558518	121.15281114599276	106.26891267728087	167.5001146526026	130.4023139745917	116.94400533600135	229.59261545767544
4845.192763328552	127.14779246514102	262.8976372748802	147.96546716411933	120.98209272760292	106.09728848557299	167.0927310249943	130.09879007864492	116.70261797565446	230.07695595393568
5204.975222826004	127.29090162151714	263.4847166382111	146.99405463954753	121.03672262148766	106.70035682587984	166.47411144232973	131.0491681790684	117.2556144739036	230.63941588507657
5219.239155769348	127.27500060414201	263.73114501294265	146.59809844746667	121.02647951638427	106.74803021246535	166.34334632729497	130.94467634603754	117.23367016841753	230.93626973762315
5238.27782535553	127.18277470336629	262.4410199922895	146.7828780037711	120.77723062553511	106.3952471517325	165.8454330046625	130.62622504537208	116.97472736368186	230.53786061973165
5596.787358999252	127.12871124429088	260.24490829982926	145.19377381955317	120.6747995745012	107.02215218533208	167.3089964075518	131.4870387174834	117.83055527763884	232.01431793897657
5611.052523851395	127.0810081921655	260.208668832957	145.3627151281744	120.6747995745012	107.03883787063704	168.14388137277382	131.53679673321236	117.78666666666669	232.1939926392022
5628.050519943237	127.141432058191	260.14343779258695	145.18849440365878	120.64748462755882	106.95779311344162	168.46073530535807	131.49699032062918	117.71644488911123	231.88932684316745
6003.506963729858	127.95874435127236	260.3028914468249	146.3024511573796	121.82202734608099	108.91001829411871	169.25035542306807	134.04460072595288	118.96288144072035	193.31394989908583
6017.774693012238	127.98736618254759	260.0709588588424	146.70368676535492	121.88348597670132	108.91478563277727	169.2755025605748	134.09933454325468	118.96727030181759	193.2670782381574
6041.801752090454	128.18771900147414	260.12894200583804	146.3288482368517	121.72642503178267	108.77653281167927	168.6216769854009	133.9600120992136	118.8312156078039	192.0640389409949
6417.318188428879	127.82517580532131	261.94091534945204	142.83915433064556	122.51172975637596	109.10309550979008	170.1858289383169	134.8208257713249	119.24376855094214	197.50115160869052
6431.580458402634	127.84107682269644	262.1076168970645	142.88138965780084	122.79512233090311	109.14123421905848	170.3618589008637	134.86560798548098	119.29204602301148	197.62614270449953
6455.1924414634705	127.90468089219694	261.20887811863196	142.56462470413615	122.56977401862851	108.94338966472858	169.75832760070318	134.40783424077443	119.01554777388694	196.75120503383584
6848.375495672226	127.74885092192073	262.7744230875145	147.9443495005417	122.4400280206522	109.57506203698672	171.83045173125433	134.93526920750153	119.41932299483074	198.4854564881871
6862.637504816055	127.86969865397167	263.02085146224596	148.6623500621817	122.40929870534204	109.59174772229164	171.900863716273	134.96014821536605	119.47637818909452	198.61044758399618
6892.099313735962	128.04460984509802	262.30331001817484	148.41949693103874	122.22150844511322	109.4868662718035	171.37277382863255	134.91039019963705	119.35787893946971	197.96205627448649
7255.820657253265	127.83471641574639	261.25961337225317	144.8030970433667	123.02388501154553	109.60843340759658	171.7801574562409	135.14922867513616	119.74409871602467	200.73529621275074
7270.087285518646	127.87287885744668	261.20163022525753	144.60247923937905	123.15021664115399	109.65133945552355	171.840510586257	135.20396249243802	119.75287643821909	200.532185682061
7290.079442977905	127.88877987482181	261.1508949716363	144.45993501022997	122.9214539605116	109.45826223985217	171.4029503936406	135.05966424682398	119.50271135567783	200.18846016858598
7669.481194496155	127.78701336362101	263.81087184006174	145.15681790829228	123.45750979425576	109.78959227662155	171.91092257127573	135.885647307925	119.97231949307985	202.5632909889588
7683.747772693634	127.82835600879635	264.0573002147932	145.09874433345377	123.45409542588794	109.77290659131664	172.02659940380647	135.90057471264367	119.97670835417709	202.6414104238395
7708.975950479507	127.9015006887219	263.339758770722	145.1198619970314	123.33117816464724	109.6751761488163	171.7097454712222	135.86574410163342	119.88893113223278	201.44618307016498
8075.098207473755	128.6742901331529	265.2966899818252	144.8030970433667	124.37597488519314	111.35804669528518	171.7499808912329	135.497534785239	120.66575954643986	208.8284696663896
8089.363155126572	128.79831806867887	264.7893374456132	146.2971717414852	124.5227927250084	111.27461826876053	172.11712909883053	135.40299455535393	120.60431549107886	209.4221773714828
8110.471142053604	128.58206423237718	263.77463237318943	146.71952501303812	124.32817372804398	110.92183520802766	171.36774440113123	135.22386569872964	120.27515090878774	208.66441885314026
8476.059995889664	129.6378917860854	255.85993280828328	150.6579692702693	124.37938925356093	111.62263399083483	174.05848811434686	137.55751663641865	121.16608971152242	213.91404487712217
8490.324590444565	129.6792344312607	256.2585669438784	151.1700726120272	124.43743351581348	111.67030737742034	173.92269357181075	137.58239564428317	121.17047857261963	213.906232933634
8509.710858821869	129.9813537613881	256.14984854326156	150.63157219079721	124.35890304335416	111.5535075802858	173.69636933425056	137.38833938294013	121.04759046189757	212.8828683366971
8870.289895534515	129.59654914091007	256.28755851737617	151.41820515906454	124.25305762395244	111.70844608668874	174.58657800198733	137.59732304900183	121.3328664332166	215.64829633147326
8884.554104089737	129.60290954786015	256.0338822492702	151.0750431259278	124.24964325558466	111.73943378796935	174.5061071619659	137.56746823956448	121.35042187760543	215.960774070996
8903.980313777924	129.69831565211086	255.49029024618605	150.88498415372896	124.03112368004565	111.59641362821277	174.15907666437363	137.35848457350272	121.1090345172586	214.49994063872725
9268.153230190277	129.49478262970928	257.6501624717739	151.14367553255514	125.04860545364916	111.5844952815664	174.52119544446992	137.59234724742896	121.21875604468897	214.94522141754715
9282.418782711029	129.52976486793457	257.78787244588864	151.69273478557395	125.20225203020001	111.58211161223711	174.6921959795154	137.64210526315793	121.23192262798065	215.14052000474885
9302.677287578583	129.73011768686112	257.1573057223109	151.28094034580982	125.15786524141863	111.54158923363941	174.45581288695254	137.6222020568663	121.17925629481407	214.60149590407212
9650.676506519318	129.66969382083565	258.063292394118	151.08560195771665	125.10664971590171	111.47246282309042	174.62681342199804	137.85606473079253	121.38553276638318	217.32786418140807
9664.944849014282	129.67287402431066	258.4474307429641	150.95889597625074	125.13737903121189	111.50821786302959	174.52119544446992	137.880943738657	121.3328664332166	217.14037753769435
9680.264912128448	129.76828012856143	258.0560445007435	150.57877803185312	124.93593129751184	111.37949971924867	174.11884124436293	137.6918632788869	121.22314490578621	215.87484269262725
10025.54890012741	129.8032623667867	259.5708542160048	148.6781883098649	124.59108009236434	111.4939158470539	174.97384391959028	138.0899274047187	121.57864265466068	221.0151015077763
10039.813360214233	129.80008216331166	259.3244258412734	148.93687968869108	124.60815193420332	111.56065858827364	174.95372620958494	138.1197822141561	121.59619809904953	221.22602398195414
10054.639960050583	131.1675696575723	256.0628738227681	138.5628274561721	125.55393197208308	113.03376623376622	172.80616066651382	137.2340895341803	121.93414040353512	226.86624718033946
10412.331241369247	130.6269350668181	253.59134218207856	145.09874433345377	125.46857276288816	113.28881885199876	173.002308339066	115.34056261343014	115.55273636818407	214.1405912382761
10426.600008487701	130.64601628766823	253.6928126893209	145.38911220764643	125.60856186596784	113.30073719864512	174.28984177940842	115.41022383545072	115.67123561780889	214.15621512525223
10444.780919790268	130.7159807641188	253.65657322244863	145.09346491755934	125.39004229042884	113.10765998297377	173.46501566918906	115.44505444646097	115.46495914623976	212.84380861925678
10909.788414239883	132.76721200550978	263.02085146224596	172.7523247883822	126.38703785382557	114.30426198627033	177.77523503783533	121.19708106473081	116.92644989161248	222.56186631841388
10924.054814577103	132.81173485416014	262.73093572726765	173.66038432222098	126.38020911708998	114.31379666358742	177.9361767178781	121.24683908045978	116.96156078039023	222.88996794491268
11012.973903179169	132.1661535487301	261.11465550476396	174.22528182292308	126.30167864463066	114.15170714919668	175.8942291523351	121.36128251663645	116.87817241954309	221.69474059123823
11363.919409036636	131.69230323095138	261.91917166932865	174.6159585991095	126.27094932932047	114.11595210925753	175.92440571734315	122.93363581367214	117.85688844422211	223.35087261070873
11378.185097694397	131.7145646552766	262.3250536982982	174.58956151963747	126.28802117115943	114.20176420511146	175.97972941985782	122.88885359951604	117.96660997165249	223.17900985397122
11395.810891389847	131.6668616031512	262.5279947127829	174.55260560837658	126.28460680279167	114.15647448785522	175.80872888481235	122.92866001209926	117.84811072202768	222.811848510032
11742.34941482544	131.36156206954885	264.09353968166545	170.29739639748075	126.43142464260693	113.97531561883024	173.93778185431475	123.40633696309743	117.94027680506922	223.16338596699507
11756.6125061512	131.3393006452237	264.18051440215896	170.14429333654283	126.46898269465268	113.97769928815951	173.97801727432545	123.44116757410772	117.96222111055529	223.10089041909055
11771.494176864624	131.2025518957976	263.73839290631713	169.34182212059227	126.31192174973404	113.8203771124273	173.84222273178938	123.32672413793105	117.77350008337501	222.6243618663184
12127.218647956848	131.40926512167422	265.5721099300545	164.632583142777	126.84797758347815	114.18269485047728	175.04425590460906	124.34676346037509	118.04560947140236	224.78045826902527
12141.484084367752	131.36156206954885	265.8330340915349	164.73289204477084	126.96065173961547	114.20414787444074	175.1448444546358	124.22734422262556	118.04999833249958	224.93669713878663
12159.1376349926	131.24707474444793	265.2966899818252	163.83539134272087	126.68408790182389	114.02537267474504	174.62681342199804	124.07807017543861	117.81738869434716	224.4445446990383
12514.022111654282	131.75272709697688	266.71727708321856	160.6888594696515	127.018696001868	114.04920936803781	175.3862569747	124.47613430127045	118.2255527763882	225.91319007479512
12528.288230895996	131.78134892825213	266.88397863083105	160.90003610542794	127.01186726513244	114.09211541596477	175.51199266223344	124.53584392014518	118.26066366516591	225.78038703549797
12546.0332736969	131.75908750392693	266.54332764223165	160.9792273438441	126.95723737124766	114.0587440453549	175.2152564396545	124.5856019358742	118.2650525262631	225.4054137480707
12913.235660791397	132.13117131050484	269.283031337776	158.4820636257874	126.77969021612222	114.33763335688022	176.63355499503172	124.01338475499094	118.81366016341505	230.116015671376
12927.5025370121	132.10572968270466	269.283031337776	158.84106390660736	126.78993332122562	114.34478436486803	176.78443782007184	124.23232002419844	118.8268267467067	230.35037397601806
12946.715381145477	132.09300886880456	268.7611830148152	159.00472579933415	126.75237526917982	114.30664565559962	176.28149506993807	124.03826376285544	118.64688344172086	229.6863587795322
13311.054244756699	132.00714337497888	269.55845128600544	158.56653428009798	127.14844199984432	114.30902932492889	177.57405793778182	124.36169086509378	118.94971485742872	226.78031580197072
13325.320894956589	132.00078296802883	269.5077160323843	158.4398282986321	127.37720468048666	114.28995997029469	177.6193227852939	124.41144888082275	118.9453259963315	226.72563219755423
13345.491125583649	131.80043014910225	268.87714930880645	157.9541220363462	127.19282878862568	114.18269485047728	177.2471451501949	124.3318360556564	118.62055027513755	228.4911314258577
13708.1420814991	131.98488195065372	268.7756788015641	157.669033578048	127.63328230807147	114.14932347986738	177.46341053275242	124.70502117362375	119.03310321827581	229.0770271874629
13722.407315731049	132.02940479930405	268.9351324558022	157.72710715288653	127.6401110448071	114.19222952779437	177.45335167774977	124.70999697519663	119.04626980156745	229.23326605722428
13742.457870483398	131.94671950895344	268.710447761194	157.45785694227152	127.5854811509223	114.13025412523318	177.04093862264006	124.67516636418634	118.86193763548438	229.99102457556688
14096.596762418747	131.86403421860274	269.76139230049023	155.47279656597277	127.53767999377317	114.1302541252332	176.32675991745012	124.84931941923776	119.23060196765049	229.0692152439748
14110.858543395996	131.89583625335302	269.9788291017239	155.77372327195422	127.6332823080715	114.13978880255029	176.33178934495146	124.85429522081068	119.14721360680339	229.61605128813963
14128.124698162079	131.73364587612673	269.790383873988	155.3936053275566	127.42500583763585	113.9896176348059	176.0853473973859	124.70999697519663	118.99360346840086	229.70979460999646
14478.692380666733	131.9339986950533	270.3412237704467	154.81286957917132	127.37720468048668	114.07304606133057	177.0459680501414	125.11303690260135	119.261323995331	231.81120740828678
14492.95944070816	131.92445808462824	270.5224211048081	155.2668993460907	127.36354720701549	114.09211541596477	177.01579148513335	125.07323049001815	119.2701017175254	232.04556571292883
14507.695405721664	131.77816872477712	269.94983752822606	155.04516387852541	127.18941442025789	113.9586299335253	176.62349614002903	124.90902903811254	119.0945472736368	231.10032055087257
14865.326961517334	131.99124235760377	271.00802996089664	155.00820796726452	127.62986793970369	114.28280896230686	176.87999694259724	125.2374319419238	119.30521260630316	230.95970556808734
14879.59292936325	132.04212561320418	270.97179049402433	155.10323745336396	127.78010014788676	114.30664565559962	177.01579148513335	125.28718995765277	119.30082374520592	231.07688472040837
14897.907733678818	131.85131340470267	270.52966899818256	154.50666345729536	127.489878836624	114.15409081852596	175.27560956967056	125.05830308529946	119.04626980156745	231.23312359016973
15255.903216123581	132.21067639738047	271.52987828385744	154.2215749989971	127.81082946319691	114.18269485047729	175.48181609722542	125.45636721113131	119.50271135567783	232.24086430013054
15270.169254541397	132.2297576182306	272.13145343393734	154.31132506920216	127.81765819993251	114.1969968664529	175.5069632347321	125.5011494252874	119.5246556611639	232.20961652617828
15288.663468837738	132.07710785142942	271.8850250592058	153.9048100453325	127.67425472848504	114.08734807730622	174.87828479706488	125.29714156079854	119.35787893946971	231.42842217737143
15633.766456604004	132.1629733452551	272.65330175689814	154.35883981225186	127.53426562540535	114.07066239200128	178.23794236795848	125.84945553539022	120.12592963148238	232.76426451383117
15648.03116106987	132.21067639738047	272.762020157515	154.25325149436367	127.47963573152059	114.1088011012697	178.34858977298782	125.80964912280702	120.17859596464899	232.74082868336697
15662.024619579315	132.02622459582904	272.42861706229	154.08958960163687	127.38744778559007	113.99438497346445	178.05688297791025	125.63052026618271	119.78359846589962	232.26430013059476
16036.734444618225	132.3315241294314	274.1318720052872	155.31441408914043	127.71522714889863	114.33048234889237	178.48438431552395	125.75989110707803	119.96793063198265	233.0845541968419
