time	culture 1	culture 2	culture 3	culture 4	culture 5	culture 6	phage_vial 1	phage_vial 2	phage_vial 3
102.09741377830505	0.6292443597646307	0.8807831518325204	0.7186759544515887	0.7287036866200953	0.679647076720356	0.7329399848226957	0.5072898818147847	0.4162215460238308	0.5289897659880305
266.7833254337311	0.5334180978082951	0.666237234720479	0.5206576434175428	0.6233950306868036	0.5766498779623369	0.6729130554002323	0.5668041928962808	0.41069871549510567	0.5143390410579411
281.0628733634949	0.5772461414897352	0.6412015509828534	0.5329796708448211	0.6215261764548528	0.6358334965263457	0.6226522079290661	0.5968207357648724	0.4136469934465303	0.5118458966625723
354.9629933834076	0.5379065803735449	0.665141447955063	0.5769126940395929	0.6123995116097771	0.5822835651781106	0.6109205604849364	0.5343264865448948	0.4407420830705387	0.5307825889240261
659.1191220283508	0.5801551327218973	0.6821565813402701	0.5704519553344795	0.6051161002537491	0.6403787218808975	0.6138123086707261	0.5568147646425856	0.4545491593923514	0.5487528375715445
762.890508890152	0.5088166680519253	0.5452136741845526	0.45232034536139376	0.5132862354591174	0.5264251377945375	0.5752933995625004	0.665335183896195	0.696806251908007	0.7139446634085148
777.1626696586609	0.4943398913731192	0.5297813439049465	0.5084555059868542	0.5477704361500483	0.5767216446784615	0.5346442702604719	0.6838542326515361	0.619984925004688	0.6343041070485849
805.5792906284332	0.5204412697335724	0.5433264858663366	0.4489234621246845	0.48000526968464824	0.5964216082546383	0.5668136824625329	0.7106254177903644	0.7022252698328088	0.659837827457335
1109.943829536438	0.5644624886140237	0.5892582144500169	0.4972258096396156	0.6190301040217674	0.5749753212527653	0.5824970427299483	0.6410372267670379	0.628829758858962	0.649669159867235
1177.9931344985962	0.5167027614703644	0.5177581280066338	0.4782299057355088	0.5450311566593805	0.5290685451717901	0.5087214457764696	0.7432237694105147	0.7143921070126314	0.7936552519143821
1192.2659845352173	0.481044892382379	0.5284420489694382	0.5201381200989873	0.5505737174979747	0.5757647551301348	0.5216365488838229	0.8139580904871034	0.7143090569294929	0.7732758974466197
1211.367419242859	0.5214866884576307	0.514820810704894	0.4926699897692056	0.5538250118467113	0.5010197202864627	0.5217600399095506	0.7416553809165771	0.6894978445917992	0.7613284133497112
1515.6384177207947	0.5625080101299148	0.5461268298223994	0.5387343906811284	0.6235998366300312	0.5726429029787188	0.5951034182729825	0.7595591388012194	0.7128349179537805	0.7628971334187075
1599.539395570755	0.5178618126644288	0.545609374960953	0.4971458829752224	0.4985402075467374	0.5039262722895052	0.467794461666554	0.7630578515953879	0.6953528754530793	0.7835005907534696
1613.8099253177643	0.5384065632415729	0.5357777325934718	0.5439429449774157	0.475512339305095	0.5329798312005756	0.4790321450077729	0.7633353357135463	0.7343864145282792	0.7956441648590024
1635.8105280399323	0.5429291355478245	0.49072872112637655	0.5254132799489356	0.48745508586954867	0.5082203141376214	0.4599116178576037	0.7349113103926452	0.7010210436272973	0.791274158952513
1939.963633298874	0.5627011853289255	0.6072930382974857	0.5822278172217379	0.5350980684128466	0.5674278549403381	0.5547630165352734	0.7616704310045971	0.7073743749874094	0.7777159354990463
2006.421778678894	0.5601330915067825	0.48797403495220626	0.5018482350636865	0.48091409605772034	0.490984341148386	0.5580355287170569	0.8329235267368724	0.7049036350140325	0.8413191304393279
2020.6925287246704	0.5303613843651248	0.5262048176567142	0.5193788167872523	0.48434459560678095	0.519810638791729	0.574531871570513	0.8491865089663182	0.7456812258351454	0.8192730108982571
2037.6206736564636	0.529895491238099	0.494229151071455	0.5442759727457206	0.4844469985783948	0.5063065350409679	0.546684645268921	0.8239957768483045	0.7229255030551354	0.8505773801322427
2341.868572473526	0.5954727896787503	0.5300705098569312	0.6271332814999598	0.539450194706431	0.5622845736180819	0.5764048187940494	0.8405483077227849	0.7524498076109515	0.8052385688524163
2409.357795715332	0.5246683976178078	0.54221547984029	0.4721288370201644	0.512031799056849	0.5635165689115526	0.5514081770030047	0.845422376580868	0.7583256009930162	0.8660824972427673
2423.628589630127	0.5201571885585567	0.5269809999488837	0.499050801809926	0.5082556894785919	0.576781450275232	0.48616375174354653	0.864942781066954	0.7163853090079608	0.8704945224368191
2438.5751192569733	0.5106575140660278	0.5982680167434358	0.5101472870498427	0.504428378414528	0.5603229500440121	0.5229743683292061	0.827904683556272	0.7291334967697549	0.8419914390403264
2742.6402003765106	0.5500538914172213	0.5375888246085342	0.5441427616383986	0.566407776983751	0.5968522085513852	0.56065971301377	0.8183616427970052	0.7550866477506059	0.8605779705720934
2814.2166295051575	0.4817835034374201	0.57460206646258	0.48643570994653934	0.5019067052385394	0.49416599889657237	0.5293444470729923	0.8779000829322542	0.7572874749537821	0.8834504694352248
2828.4880995750427	0.48766966538374784	0.5704624275710091	0.5091881670771248	0.4987194127470615	0.4933167594224324	0.537536018446262	0.843274890796861	0.7471761273316424	0.8834644758644122
2849.550434112549	0.46127284260127804	0.5540712838716639	0.48026803567753423	0.5010362799798225	0.5236860414624522	0.5290768831839157	0.8591638726931372	0.793725698930897	0.8747244640514336
3153.782482147217	0.49470351527713935	0.654640158119828	0.5494445637098114	0.5413958511670922	0.5241166417591993	0.5582722198497017	0.8488848957944073	0.7672742474512135	0.8977230207772521
